Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
5116725,"CRESCENT BAHUMAN LIMITED,",5116725,CHEMTECH INTERNATIONAL,13,,1,0
19664518,"CRESCENT BAHUMAN LIMITED,",9832259,DYSTAR SINGAPORE PTE LTD,13,0,2,1
3563750,"CRESCENT BAHUMAN LIMITED,",3563750,HILAL DYES PVT LIMITED,13,,1,0
38936000,"CRESCENT BAHUMAN LIMITED,",4867000,INTERLOOP LIMITED,13,376180.8076,8,0
1463609,"CRESCENT BAHUMAN LIMITED,",1463609,JLP CORPORATION,13,,1,1
59837464,"CRESCENT BAHUMAN LIMITED,",5983746.4,KASSIM TEXTILES PVT LTD,13,2050066.278,10,0
25117472,"CRESCENT BAHUMAN LIMITED,",5023494.4,KOHINOOR SPINNING MILLS LIMITED,13,414066.2516,5,0
39703968.99,"CRESCENT BAHUMAN LIMITED,",5671995.57,MUSCAT THREAD MILLS SAOG,13,862423.2138,7,0
25225855,"CRESCENT BAHUMAN LIMITED,",4204309.167,NAVEENA EXPORTS LIMITED,13,1426889.981,6,0
2973963,"CRESCENT BAHUMAN LIMITED,",2973963,PULCRA CHEMICALS GMBH,13,,1,0
22609433,"CRESCENT BAHUMAN LIMITED,",3229919,RELIANCE WEAVING MILLS LTD,13,1596402.861,7,0
56518673,"CRESCENT BAHUMAN LIMITED,",4347590.231,SAPPHIRE FIBRES LTD,13,1019446.739,13,0
4991000,"CRESCENT BAHUMAN LIMITED,",4991000,SAPPHIRE TEXTILE MILLS LTD,13,,1,0
5311020,"CRESCENT BAHUMAN LIMITED,",5311020,THE CRESENT TEXTILE MILLS LTD,13,,1,0
32932552.55,"CRESCENT BAHUMAN LIMITED,",5488758.758,YKK PAKISTAN PVT LTD,13,1299934.045,6,0
16090617,CHAWALA ENTERPRISES,2681769.5,AKRAM COTTON MILLS LIMITED,13,408860.2547,6,0
8590251,CHAWALA ENTERPRISES,2147562.75,AMTEX LIMITED,13,743196.0665,4,0
23739414.07,CHAWALA ENTERPRISES,3391344.867,BOROUGE PTE LTD,13,1175275.424,7,1
2933987.92,CHAWALA ENTERPRISES,2933987.92,EMERAUDE POLYMERS DMCC,13,,1,1
3180000,CHAWALA ENTERPRISES,3180000,FANZ SPINNING MILLS,13,,1,0
1988701,CHAWALA ENTERPRISES,1988701,GUANG ZHOU YU TAI PLASTIC CO LTD,13,,1,0
13299681.86,CHAWALA ENTERPRISES,3324920.465,INDIAN OIL CORPORATION LTD,13,1200974.25,4,1
3789185.26,CHAWALA ENTERPRISES,3789185.26,JIANGSU KUNTAI MACHINERY CO LTD,13,,1,0
5467625,CHAWALA ENTERPRISES,2733812.5,MASTER TEXTILE MILLS LIMITED,13,461298.7864,2,0
11467143,CHAWALA ENTERPRISES,3822381,QUANZHOU WELLRICH COMMERCE,13,981610.3569,3,1
29589250,CHAWALA ENTERPRISES,3287694.444,QUETTA TEXTILE MILLS LIMITED,13,1106438.415,9,0
1798380,CHAWALA ENTERPRISES,1798380,RELIANCE WEAVING MILLS LTD,13,,1,0
151054353.1,CHAWALA ENTERPRISES,4872721.068,SAUDI BASIC INDUSTRIES CORPORATION,13,1776650.911,31,1
2447604.9,CHAWALA ENTERPRISES,2447604.9,SHENZHEN ONETOUCH BUSINESS,13,,1,0
2457500,CHAWALA ENTERPRISES,2457500,SITARA SPINNING MILLS LIMITED,13,,1,0
6827560.56,CHAWALA ENTERPRISES,2275853.52,TORAY CHEMICAL KOREA INC,13,1263156.367,3,1
5320418,CHAWALA ENTERPRISES,1773472.667,ZAHIDJEE TEXTILE MILLS LIMITED,13,484222.8869,3,0
18849793.92,CHAWALA ENTERPRISES,3769958.784,ZHEJIANG FENGYUAN CHEMICAL,13,677303.6719,5,1
8604317,CHAWALA ENTERPRISES,4302158.5,ZHEJIANG HENGYI PETROCHEMICALS CO,13,157316.4096,2,0
14325529,CHAWALA ENTERPRISES,3581382.25,ZHEJIANG JOYA POLYMER TECHNOLOGY,13,1500266.115,4,1
3590000,"IHSAN SONS (PVT) LTD.,",3590000,AKRAM COTTON MILLS LIMITED,13,,1,0
1852320,"IHSAN SONS (PVT) LTD.,",617440,AMIN TEXTILE MILLS PVT LIMITED,13,414998.3865,3,0
14687927,"IHSAN SONS (PVT) LTD.,",7343963.5,BAFNA GINNING AND PRESSING PVT LTD,13,203646.0459,2,1
1931797,"IHSAN SONS (PVT) LTD.,",1931797,FUJIAN JINLUN FIBER SHAREHOLDING,13,,1,0
1181244,"IHSAN SONS (PVT) LTD.,",1181244,GIOVANNI BOZZETTO SPA,13,,1,0
1183230.9,"IHSAN SONS (PVT) LTD.,",591615.45,GROZBECKERT CARDING WUXI CO LTD,13,289483.0815,2,1
1823991,"IHSAN SONS (PVT) LTD.,",1823991,HANGZHOU QINGYUN HOLDING,13,,1,0
1789191,"IHSAN SONS (PVT) LTD.,",1789191,HANGZHOU ZHONGCAI CHEMICAL,13,,1,0
4144779,"IHSAN SONS (PVT) LTD.,",4144779,HANGZHOU ZHONGLI CHEMICAL FIBER,13,,1,0
580000,"IHSAN SONS (PVT) LTD.,",580000,KOHINOOR SPINNING MILLS LIMITED,13,,1,0
579597,"IHSAN SONS (PVT) LTD.,",579597,MORIMOTO SINGAPORE PTE LTD,13,,1,1
1840933.6,"IHSAN SONS (PVT) LTD.,",1840933.6,NANTEX INDUSTRY CO LTD,13,,1,0
29182952.51,"IHSAN SONS (PVT) LTD.,",4168993.216,PULCRA CHEMICALS GMBH,13,900964.0566,7,0
6394414,"IHSAN SONS (PVT) LTD.,",3197207,SAPPHIRE TEXTILE MILLS LTD,13,267579.1055,2,0
6974034.75,"IHSAN SONS (PVT) LTD.,",1743508.688,SCG PERFORMANCE CHEMICALS CO LTD,13,116730.2166,4,1
934064.6,"IHSAN SONS (PVT) LTD.,",934064.6,SHANGHAI ATOM CUTTING MACHINERY,13,,1,0
3659022,"IHSAN SONS (PVT) LTD.,",3659022,SHAOXING KEQIAO SHENGYU IMPORT,13,,1,0
1905103.2,"IHSAN SONS (PVT) LTD.,",952551.6,SHENZHEN ONETOUCH BUSINESS,13,282054.147,2,0
35071619.07,"IHSAN SONS (PVT) LTD.,",5845269.845,SOLVAY PEROXYTHAI LIMITED,13,2236288.752,6,0
2932925,"IHSAN SONS (PVT) LTD.,",733231.25,SURRIYA TEXTILE MILLS PVT LTD,13,222578.6765,4,0
2056790,"IHSAN SONS (PVT) LTD.,",2056790,SUZHOU GUOXIN GROUP FENGYUAN,13,,1,0
4646377,"IHSAN SONS (PVT) LTD.,",4646377,ZHEJIANG ONETOUCH BUSINESS SERVICE,13,,1,1
66103277,INDUS LYALLPUR LIMITED,66103277,CARGILL COTTON A BUSINESS UNIT OF,14,,1,0
39153500,INDUS LYALLPUR LIMITED,39153500,RCMA ASIA PTE LTD,14,,1,0
1350000000,"UDL DISTRIBUTION (PVT) LIMITED.,",75000000,ICI PAKISTAN LIMITED,14,22816402.77,18,0
407028365,ICI PAKISTAN LIMITED,203514182.5,INDORAMA PETROCHEM LIMITED,14,2993592.42,2,1
601954058.1,ICI PAKISTAN LIMITED,601954058.1,LOTTE CHEMICAL PAKISTAN LTD,14,,1,1
6710000000,NESTLE PAKISTAN LIMITED,3355000000,TETRA PAK PAKISTAN LIMITED,14,1633416665,2,0
67199664,NAGRA SPINNING MILLS PVT LTD,33599832,LENZING AG,14,0,2,0
48359758,NAGRA SPINNING MILLS PVT LTD,24179879,PT SOUTH PACIFIC VISCOSE,14,254557.027,2,0
1112928.04,IBRAHIM KNITWEAR,1112928.04,HANGZHOU UNITED TEXTILE IMPORT AND,14,,1,0
25514872,M B FABRICS,25514872,TANGSHAN SANYOU GROUP HONGKONG,14,,1,0
40427798,M B FABRICS,20213899,THAI RAYON PUBLIC COMPANY,14,5354185.677,2,0
25439873,LIBERTY MILLS LIMITED,25439873,GENTAFI DIS TICARET LTD STI,14,,1,0
231630522,ALLIED ENGINEERING AND SERVICES,231630522,CATERPILLAR SARL (Multiple),14,,1,0
82310699.8,ALLIED DISTRIBUTORS,2655183.865,AKZONOBEL PAKISTAN LIMITED,14,1287478.441,31,0
39301913,ALLIED DISTRIBUTORS,2183439.611,ICI PAKISTAN LIMITED,14,428382.0857,18,0
61373692.86,AA SPINNING MILLS LIMITED,30686846.43,GRACE HONG KONG INTERNATIONAL,14,3338288.803,2,0
81644359.17,AA SPINNING MILLS LIMITED,81644359.17,LENZING AG,14,,1,0
32584310,"TARIQ GLASS INDUSTRIES LIMITED,",16292155,TWINCO PTE LTD,14,1373163.185,2,0
117492613,BEST FIBRES PVT LIMITED,117492613,CHTC HELON WEIFANG NEW,14,,1,0
240598797,BEST FIBRES PVT LIMITED,120299398.5,PT SOUTH PACIFIC VISCOSE,14,424261.9474,2,0
236398818,BEST FIBRES PVT LIMITED,236398818,TANGSHAN SANYOU GROUP HONGKONG,14,,1,0
13018275.86,"SOORTY ENTERPRISES (PVT) LTD.,",13018275.86,ORIENT ENERGY SYSTEMS FZCO,14,,1,0
193783371,SUNRAYS TEXTILE MILLS LTD.,96891685.5,OLAM INTERNATIONAL LIMITED,14,17303565.49,2,0
78677371,SUNRAYS TEXTILE MILLS LTD.,78677371,OMNICOTTON INC,14,,1,0
95846710,SUNRAYS TEXTILE MILLS LTD.,95846710,TOYOSHIMA USA INC,14,,1,0
25676839.78,"AHMED FINE TEXTILE MILLS LTD.,",25676839.78,JIANGYIN HAILUN CHEMICAL FIBER,14,,1,0
37209414,"AHMED FINE TEXTILE MILLS LTD.,",37209414,JIANGYIN HUAHONG CHEMICAL FIBER,14,,1,0
6101969,KHURSHID TRADING COMPANY,6101969,TANGSHAN SANYOU GROUP HONGKONG,14,,1,0
22559888,KHURSHID TRADING COMPANY,11279944,THAI RAYON PUBLIC COMPANY,14,0,2,0
26431517.96,AL HAMRA FABRICS PVT.LTD.,26431517.96,COLOURTEX INDUSTRIES PRIVATE,14,,1,0
891702.21,AL HAMRA FABRICS PVT.LTD.,891702.21,EMBEE CORPORATION,14,,1,0
123207051,FEROZE1888 MILLS LTD.,123207051,J ZIMMER MASCHINENBAU GMBH,14,,1,0
286775033,FEROZE1888 MILLS LTD.,143387516.5,KARL MAYER TEXTILMASCHINEN AG,14,7510391.134,2,0
50982228,FEROZE1888 MILLS LTD.,50982228,PENTEK TEXTILE MACHINERY SRL,14,,1,0
3523923.46,"MULTAN FABRICS (PVT) LIMITED.,",3523923.46,PAI LUNG MACHINERY MILL CO LTD,14,,1,0
2196568.5,"MULTAN FABRICS (PVT) LIMITED.,",2196568.5,SENHER PRECISION MACHINERY CO LTD,14,,1,0
72182652,PAK KUWAIT TEXTILE LIMITED,72182652,ALLENBERG COTTON CO,14,,1,0
21706469,PAK KUWAIT TEXTILE LIMITED,21706469,BRIGHANN MARKETING INC,14,,1,0
46184278,PAK KUWAIT TEXTILE LIMITED,23092139,PLAINS COTTON COOPERATIVE ASSN,14,15058837.34,2,0
1981827.78,"RAMAY TEXTILE (PVT) LTD.,",1981827.78,PT SINAR SYNO KIMIA,14,,1,0
401605940.8,"ENGRO FOODS LTD.,",200802970.4,OLAM INTERNATIONAL LIMITED,14,48852104.83,2,0
2850000000,"ENGRO FOODS LTD.,",950000000,TETRA PAK PAKISTAN LIMITED,14,86602540.38,3,0
899996,HUSNAIN TRADERS,899996,HANGZHOU JIHUA IMPORT AND EXPORT,14,,1,0
3137955,HUSNAIN TRADERS,1568977.5,TAIWAN SURFACTANT CORP,14,0,2,0
994795,CHAUDHRY ENTERPRISES,994795,FONG'S NATIONAL DYEING AND,14,,1,0
7799961,CHAUDHRY ENTERPRISES,7799961,JIULIAN IMPORT AND EXPORT,14,,1,0
2783986,CHAUDHRY ENTERPRISES,2783986,QUANZHOU WELLRICH COMMERCE,14,,1,0
7654244.18,"CENTURY CONTAINER.,",3827122.09,FIRN OVERSEAS PACKAGING LIMITED,14,18208.04204,2,0
43137151.64,HAFIZ DYES AND CHEMICALS,10784287.91,DYSTAR SINGAPORE PTE LTD,14,5425877.691,4,0
5059220.25,HAFIZ DYES AND CHEMICALS,5059220.25,HUNTSMAN INTERNATIONAL INDIA PVT,14,,1,1
26999487.81,HAFIZ DYES AND CHEMICALS,6749871.953,HUNTSMAN SINGAPORE PTE LIMITED,14,2493068.709,4,0
3012436.8,MUMTAZ MAHAL TEXTILE PROCESSING,3012436.8,CENTRALCHINA COMPANY SINOPEC,14,,1,0
1145353.57,MUMTAZ MAHAL TEXTILE PROCESSING,1145353.57,DARKS CORPORATION,14,,1,0
4228655.86,MUMTAZ MAHAL TEXTILE PROCESSING,4228655.86,OH YOUNG INC,14,,1,0
32283699.43,"AMER COTTON MILLS (PVT.) LTD.,",32283699.43,CARGILL COTTON A BUSINESS UNIT OF,14,,1,0
107919795.3,"AMER COTTON MILLS (PVT.) LTD.,",53959897.63,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,32937575.74,2,0
75521584.52,"AMER COTTON MILLS (PVT.) LTD.,",75521584.52,MANJEET COTTON PVT LTD,14,,1,0
33603872.67,"AMER COTTON MILLS (PVT.) LTD.,",33603872.67,OLAM INTERNATIONAL LIMITED,14,,1,0
128304704,"MEHMOODA MAQBOOL MILLS LTD.,",128304704,COFCO RESOURCES PTE LTD,14,,1,0
212364738,"MEHMOODA MAQBOOL MILLS LTD.,",106182369,COLUMBIA GRAIN EXPORT INC,14,16803743.53,2,1
388078060,"MEHMOODA MAQBOOL MILLS LTD.,",194039030,GLENCORE AGRICULTURE BV,14,41238261,2,0
139795895.3,"MEHMOODA MAQBOOL MILLS LTD.,",139795895.3,GLENCORE GRAIN BV,14,,1,0
25826959.55,SAPPHIRE TEXTILE MILLS LIMITED,25826959.55,MAHAVIR COTTON PVT LTD 126G,14,,1,0
30438916.61,SAPPHIRE TEXTILE MILLS LIMITED,30438916.61,MAMBO COMMODITIES,14,,1,0
12548522,SAPPHIRE TEXTILE MILLS LIMITED,12548522,ORIENT ENERGY SYSTEMS FZCO,14,,1,0
67919661,JK SPINNING MILLS LTD,13583932.2,LENZING AG,14,4753551.81,5,0
58967706,JK SPINNING MILLS LTD,14741926.5,LENZING FIBERS GMBH,14,4211979,4,0
5115574,JK SPINNING MILLS LTD,5115574,TONGKUN GROUP CO LTD,14,,1,0
13769247,JK SPINNING MILLS LTD,6884623.5,ZHEJIANG HENGYI PETROCHEMICALS CO,14,4458645.545,2,1
1457945,"ITTEHAD (PRIVATE) LIMITED,",1457945,CHANGZHOU TONGHE TEXTILE,14,,1,0
93376832.75,"ITTEHAD (PRIVATE) LIMITED,",46688416.38,FORMOSA CHEMICALS AND FIBRE,14,5452260.857,2,0
755996,"ITTEHAD (PRIVATE) LIMITED,",755996,SANYOU HOLDING GROUP IMPORT,14,,1,0
1859991,"ITTEHAD (PRIVATE) LIMITED,",1859991,SHANXI MINJEE TRADE LIMITED CORP,14,,1,0
172948389.8,"NISAR SPINNING MILLS (PVT) LIMITED,",172948389.8,DRB COMMODITIES INDIA PVT LTD,14,,1,0
7252542.01,"NISAR SPINNING MILLS (PVT) LIMITED,",7252542.01,HYOSUNG VIET NAM CO LTD,14,,1,0
16026550.79,"NISAR SPINNING MILLS (PVT) LIMITED,",16026550.79,JESS SMITH AND SONS COTTON LLC,14,,1,0
43386311,"NISAR SPINNING MILLS (PVT) LIMITED,",43386311,OMNICOTTON INC,14,,1,0
3389263,"HIRA TERRY MILLS LTD.,",3389263,HAIAN TENGLONG CHEMICAL FIBRE CO,14,,1,0
9230714,"HIRA TERRY MILLS LTD.,",4615357,JYOTI THREADS INDIA LIMITED,14,84767.96093,2,0
3704621,"HIRA TERRY MILLS LTD.,",3704621,SHANGHAI POLYTEX CO LIMITED,14,,1,0
33879872.54,DIAMOND INTERNATIONAL CORPORATION,33879872.54,ALLENBERG COTTON CO,14,,1,0
47016944,DIAMOND INTERNATIONAL CORPORATION,47016944,ITOCHU SYSTECH CORPORATION,14,,1,0
31296345,DIAMOND INTERNATIONAL CORPORATION,31296345,OLAM INTERNATIONAL LIMITED,14,,1,0
101057893.6,DIAMOND INTERNATIONAL CORPORATION,20211578.72,SHANXI MINJEE TRADE LIMITED CORP,14,1904985.587,5,0
43254036,DIAMOND INTERNATIONAL CORPORATION,43254036,STAPLE COTTON COOPERATIVE,14,,1,0
47682194,ROOMI FABRICS LIMITED.,47682194,BINZHOU WEIQIAO SCIENCE AND,14,,1,0
28318651,ROOMI FABRICS LIMITED.,28318651,SANYANG TEXTILE CO LTD,14,,1,0
2111029,ROOMI FABRICS LIMITED.,2111029,SHANXI MINJEE TRADE LIMITED CORP,14,,1,0
5973570,A I TEXTILES,5973570,GENTAFI DIS TICARET LTD STI,14,,1,0
17274169,A I TEXTILES,8637084.5,LAHOTI OVERSEAS LTD,14,3535035.396,2,0
30392797.04,EQUITY TEXTILES LIMITED,30392797.04,DML EXIM PVT LTD,14,,1,0
85583572,EQUITY TEXTILES LIMITED,42791786,MAHAVIR COTTON PVT LTD 126G,14,841735.6697,2,0
12262925,EQUITY TEXTILES LIMITED,12262925,PINTER CAIPO SAU,14,,1,0
25845157,EQUITY TEXTILES LIMITED,25845157,SAVIO MACCHINE TESSILI SPA,14,,1,0
8532209,EQUITY TEXTILES LIMITED,8532209,USTER TECHNOLOGIES AG,14,,1,0
357772416.9,"ALHAMD CORPORATION (PVT) LTD.,",71554483.38,LENZING AG,14,17333956.07,5,0
319724550.6,"ALHAMD CORPORATION (PVT) LTD.,",29065868.24,LENZING FIBERS GMBH,14,28707109.22,11,0
945457676.5,"ALHAMD CORPORATION (PVT) LTD.,",37818307.06,PT SOUTH PACIFIC VISCOSE,14,27851923.96,25,0
17677146.5,"ALHAMD CORPORATION (PVT) LTD.,",17677146.5,THAI RAYON PUBLIC COMPANY,14,,1,0
30784813.39,"FAZAL WEAVING MILLS LTD.,",30784813.39,CDI COTTON DISTRIBUTORS INC,14,,1,0
72465375.34,"FAZAL WEAVING MILLS LTD.,",72465375.34,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,,1,0
246164405,"FAZAL WEAVING MILLS LTD.,",246164405,TOYOSHIMA USA INC,14,,1,0
7739707.31,"FAZAL WEAVING MILLS LTD.,",2579902.437,TOYOTSU MACHINERY CORPORATION,14,283617.3734,3,0
17909910,LATEEF WORSTED SPINNING MILLS,8954955,GRASIM INDUSTRIES LTD,14,4221406.27,2,0
60299697,LATEEF WORSTED SPINNING MILLS,7537462.125,THAI ACRYLIC FIBRE CO LTD,14,1240946.709,8,1
17939910,LATEEF WORSTED SPINNING MILLS,8969955,THAI RAYON PUBLIC COMPANY,14,4200193.067,2,0
97833111,M B TEXTILE CORPORATION,48916555.5,GRACE HONG KONG INTERNATIONAL,14,8023641.762,2,0
37523812,M B TEXTILE CORPORATION,18761906,GRASIM INDUSTRIES LTD,14,7407613.87,2,0
298198509,M B TEXTILE CORPORATION,74549627.25,LENZING AG,14,31931172.92,4,0
45926770,M B TEXTILE CORPORATION,45926770,TANGSHAN SANYOU GROUP HONGKONG,14,,1,0
240058800,M B TEXTILE CORPORATION,17147057.14,THAI RAYON PUBLIC COMPANY,14,8080035.225,14,0
12596881.03,UNION FABRICS (PVT) LTD.,12596881.03,GIMATEX INDUSTRIES PVT LTD,14,,1,0
11809279.43,UNION FABRICS (PVT) LTD.,11809279.43,MARKWELL INTERNATIONAL,14,,1,0
25032920.95,UNION FABRICS (PVT) LTD.,25032920.95,MOHAN SPINTEX INDIA LIMITED,14,,1,0
3880457.91,UNION FABRICS (PVT) LTD.,3880457.91,OCZ TEKSTIL,14,,1,0
19602528.74,UNION FABRICS (PVT) LTD.,19602528.74,SEL MANUFACTURING CO LTD,14,,1,0
1653226,TANVEER SPINNING AND WEAVING MILL,1653226,ATLAS COPCO AIRPOWER NV,14,,1,1
76098085.43,TANVEER SPINNING AND WEAVING MILL,76098085.43,DV EXPORTS,14,,1,0
4972681.33,TANVEER SPINNING AND WEAVING MILL,4972681.33,GRAF + CIE AG,14,,1,0
196872028,TANVEER SPINNING AND WEAVING MILL,13124801.87,PT SOUTH PACIFIC VISCOSE,14,4836843.741,15,0
4840286.46,TANVEER SPINNING AND WEAVING MILL,4840286.46,SCHLAFHORST ZWEIGNIEDERLASSUNG,14,,1,0
1793725,TANVEER SPINNING AND WEAVING MILL,1793725,TRUETZSCHLER GMBH AND CO KG,14,,1,0
19992172.8,ARSHAD CORPORATION PVT LTD.,19992172.8,COLOURTEX INDUSTRIES PRIVATE,14,,1,0
4727852.2,ARSHAD CORPORATION PVT LTD.,2363926.1,TEH FONG MIN INTERNATIONAL CO LTD,14,325434.1581,2,0
14432396.43,ARSHAD CORPORATION PVT LTD.,14432396.43,ZHEJIANG HENGYI PETROCHEMICALS CO,14,,1,1
16909811.9,BEACON IMPEX PVT LTD,16909811.9,ALLMA VOLKMANN ZWEIGNIEDERLASSUNG,14,,1,0
36585553.76,BEACON IMPEX PVT LTD,36585553.76,ITOCHU SYSTECH CORPORATION,14,,1,0
2771860.25,BEACON IMPEX PVT LTD,2771860.25,JIANGSU JINGYA ENVIRONMENT,14,,1,0
5472802.72,BEACON IMPEX PVT LTD,5472802.72,PEASS INDUSTRIAL ENGINEERS PVT LTD,14,,1,0
20251274,KAMAL TEXTILE MILLS (PVT) LTD,20251274,BENNINGER AG,14,,1,0
6105569,KAMAL TEXTILE MILLS (PVT) LTD,3052784.5,KEMITEKS KIMYA SANAYI VE TICARET,14,81457.99409,2,0
4379978,KAMAL TEXTILE MILLS (PVT) LTD,4379978,PAPER AUSTRALIA PTY LTD,14,,1,1
3108944,KAMAL TEXTILE MILLS (PVT) LTD,3108944,SAMUDA CHEMICAL COMPLEX LTD,14,,1,0
41525604.5,"SAIF TEXTILE MILLS LTD.,",20762802.25,LENZING AG,14,7618117.791,2,0
16487746.5,"SAIF TEXTILE MILLS LTD.,",16487746.5,OLAM INTERNATIONAL LIMITED,14,,1,0
59753092.87,"SAIF TEXTILE MILLS LTD.,",29876546.44,PAUL REINHART AG,14,484687.5806,2,0
155014977,"SAIF TEXTILE MILLS LTD.,",51671659,PT SOUTH PACIFIC VISCOSE,14,10140661.39,3,0
6318381.17,"SAIF TEXTILE MILLS LTD.,",6318381.17,WHITE GOLD COTTON MARKETING LLC,14,,1,0
2614962.5,"SAPPHIRE TEXTILE MILLS LIMITED.,",2614962.5,JIANGSU JINGYA ENVIRONMENT,14,,1,0
94804271.19,"SAPPHIRE TEXTILE MILLS LIMITED.,",31601423.73,ORIENT ENERGY SYSTEMS FZCO,14,42383233.81,3,0
5104406.8,"SAPPHIRE TEXTILE MILLS LIMITED.,",5104406.8,SAURER CHANGZHOU TEXTILE,14,,1,0
5442109.33,"SAPPHIRE FIBRES LTD.,",5442109.33,ALLENBERG COTTON CO,14,,1,0
30116079.61,"SAPPHIRE FIBRES LTD.,",30116079.61,BTG PACTUAL COMMODITIES SINGAPORE,14,,1,0
34359080.11,"SAPPHIRE FIBRES LTD.,",34359080.11,CARGILL COTTON A BUSINESS UNIT OF,14,,1,0
30669514.46,"SAPPHIRE FIBRES LTD.,",30669514.46,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,,1,0
33269505.78,"SAPPHIRE FIBRES LTD.,",33269505.78,OLAM INTERNATIONAL LIMITED,14,,1,0
34709588.64,"SAPPHIRE FIBRES LTD.,",34709588.64,STAPLE COTTON COOPERATIVE,14,,1,0
21242595,FAZAL SARDAR TEXTILE MILLS,21242595,ATLAS COPCO AIRPOWER NV,14,,1,1
2690729,FAZAL SARDAR TEXTILE MILLS,2690729,ELECTROJET SL,14,,1,0
14144929,FAZAL SARDAR TEXTILE MILLS,7072464.5,FIRN OVERSEAS PACKAGING LIMITED,14,2047063.525,2,0
119887128,FAZAL SARDAR TEXTILE MILLS,119887128,ITOCHU SYSTECH CORPORATION,14,,1,0
8097662,FAZAL SARDAR TEXTILE MILLS,4048831,ORIENT ENERGY SYSTEMS FZCO,14,3586240.533,2,0
5928570,AZIZ TEXTILES,5928570,CHT SWITZERLAND AG,14,,1,0
3928301,AZIZ TEXTILES,1964150.5,DYMATIC CHEMICALS INC,14,985645.3347,2,0
20864595,AZIZ TEXTILES,6954865,GARG ACRYLICS LTD,14,2282262.804,3,0
4417778,AZIZ TEXTILES,4417778,KYUNGIN SYNTHETIC CORPORATION,14,,1,0
52127739,AZIZ TEXTILES,26063869.5,SIRIKCIOGLU PAZARLAMA VE,14,28951635.09,2,0
10492364,AZIZ TEXTILES,10492364,SPORTKING INDIA LTD,14,,1,0
1660492,"ABDULLAH FIBRES (PVT) LTD.,",1660492,BRUJAS TEXTILE TECH SHANGHAI CO,14,,1,0
69071654,"ABDULLAH FIBRES (PVT) LTD.,",34535827,CHTC HELON WEIFANG NEW,14,18701466.81,2,0
2444795.18,"ABDULLAH FIBRES (PVT) LTD.,",2444795.18,GRAF + CIE AG,14,,1,0
52799736,"ABDULLAH FIBRES (PVT) LTD.,",52799736,MURATA MACHINERY LTD,14,,1,0
5675972,"ABDULLAH FIBRES (PVT) LTD.,",5675972,SHANDONG YAMEI SCITECH CO LTD,14,,1,0
7529963,"ABDULLAH FIBRES (PVT) LTD.,",3764981.5,SHANXI MINJEE TRADE LIMITED CORP,14,4348684.784,2,0
67249294.92,"ABDULLAH FIBRES (PVT) LTD.,",22416431.64,TANGSHAN SANYOU GROUP HONGKONG,14,5402983.253,3,0
232806708,"NAGINA COTTON MILLS LTD.,",232806708,AMBICA COTSEEDS LIMITED,14,,1,0
231508298,"NAGINA COTTON MILLS LTD.,",231508298,CARGILL COTTON A BUSINESS UNIT OF,14,,1,0
50155033.05,"NAGINA COTTON MILLS LTD.,",50155033.05,DML EXIM PVT LTD,14,,1,0
4043383.93,"NAGINA COTTON MILLS LTD.,",4043383.93,GRAF + CIE AG,14,,1,0
11244198.51,"NAGINA COTTON MILLS LTD.,",3748066.17,HYOSUNG VIET NAM CO LTD,14,185029.8847,3,0
64683227,BEST EXPORTS PVT LTD,64683227,AMBICA COTSEEDS LIMITED,14,,1,0
17054576.23,BEST EXPORTS PVT LTD,17054576.23,CHINA TEXMATECH CO LTD,14,,1,0
4427978,BEST EXPORTS PVT LTD,4427978,GENTRACO UAE FZC,14,,1,0
97799597.5,BEST EXPORTS PVT LTD,97799597.5,GRASIM INDUSTRIES LTD,14,,1,0
130585997.3,BEST EXPORTS PVT LTD,130585997.3,NEW SITE INDUSTRIES INC,14,,1,0
59621145,BEST EXPORTS PVT LTD,59621145,ORIENT ENERGY SYSTEMS FZCO,14,,1,0
87078251.25,BEST EXPORTS PVT LTD,87078251.25,TANGSHAN SANYOU GROUP HONGKONG,14,,1,0
75310920,BEST EXPORTS PVT LTD,75310920,THAI RAYON PUBLIC COMPANY,14,,1,0
9372456.01,GHANI GLASS LIMITED.,4686228.005,CHANGZHOU DAYA IMPORT AND EXPORT,14,1260753.013,2,0
79794000,GHANI GLASS LIMITED.,79794000,ICI PAKISTAN LIMITED,14,,1,0
2607301.27,"HANSA LEATHER GARMENTS (PVT) LTD.,",1303650.635,IDEAL FASTENER ASIA LTD,14,640226.3096,2,0
6677140,NOOR FATIMA FABRICS PVT LTD,6677140,NAHAR INDUSTRIAL ENTERPRISES LTD,14,,1,0
9788850.62,NOOR FATIMA FABRICS PVT LTD,9788850.62,QINGDAO LONGYUNTONG CORPORATION,14,,1,1
45068375,NOOR FATIMA FABRICS PVT LTD,7511395.833,REGGIANI MACCHINE SPA,14,4036085.044,6,0
1028155,NOOR FATIMA FABRICS PVT LTD,1028155,SAMUDA CHEMICAL COMPLEX LTD,14,,1,0
8142511,NOOR FATIMA FABRICS PVT LTD,8142511,TONGXIANG ZHONGCHI CHEMICAL FIBER,14,,1,1
